IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP2;IP_PROP3;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP7;IP_PROP8;IP_PROP9;IP_PROP10;IP_PROP30;IP_PROP11;IP_PROP15;IP_PROP12;IP_PROP13;IP_PROP16;IP_PROP31;IP_PROP33;IP_PROP14;IP_PROP35;IP_PROP32;IP_PROP18;IP_PROP17;IC_GROUP0;IC_GROUP1;IC_GROUP2
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company2;;;;BC002318;;В наличии;;43;0;/upload/iblock/c43/s8xy8vhzy40i0zc9po9yeau016kq40sn.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company2;;;;BC002318;;В наличии;;43;0;/upload/iblock/209/5o4govsuvkrhzrrb6upzqbh6hw2rg0uk.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company2;;;;BC002318;;В наличии;;43;0;/upload/iblock/dca/f8njytb1znb00ti2a4mqg9xhajwy1u5i.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/9fd/ri2ty4sxj43ygbwaqppg0sft73hvvoa1.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/7cc/zelottxjs6au5zdifkv29sfgafx5x23r.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/dde/ydykfpqb00kj0wvahntvlb6c6xw8svb1.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/28f/vohxm7ipo2g83fd3d2sp17ljhuhz16y7.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/0ce/ribbludx1g4hjyc90ysxiokqs8mipia1.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/0f8/y5uk5457o10ba7jvofpey59pnqlgw1qr.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/d5d/6om0tiscq0oy9qbobp4f94or8487gr3q.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/78a/ceiu7zjjw8ekgwk7jn6fr1x1nsvn0bmt.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/276/zqk77u0chp2bbshex3m2gwbyqe4wlurg.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/4c4/3i20ao1u2rzvhe76c7hndss63ny2dyd2.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/bf4/oj877qt7x18szp1sukwo7ug90egke02h.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/c43/s8xy8vhzy40i0zc9po9yeau016kq40sn.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/209/5o4govsuvkrhzrrb6upzqbh6hw2rg0uk.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company3;;;;BC002318;;В наличии;;43;0;/upload/iblock/dca/f8njytb1znb00ti2a4mqg9xhajwy1u5i.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/9fd/ri2ty4sxj43ygbwaqppg0sft73hvvoa1.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/7cc/zelottxjs6au5zdifkv29sfgafx5x23r.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/dde/ydykfpqb00kj0wvahntvlb6c6xw8svb1.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/28f/vohxm7ipo2g83fd3d2sp17ljhuhz16y7.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/0ce/ribbludx1g4hjyc90ysxiokqs8mipia1.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/0f8/y5uk5457o10ba7jvofpey59pnqlgw1qr.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/d5d/6om0tiscq0oy9qbobp4f94or8487gr3q.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/78a/ceiu7zjjw8ekgwk7jn6fr1x1nsvn0bmt.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/276/zqk77u0chp2bbshex3m2gwbyqe4wlurg.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/4c4/3i20ao1u2rzvhe76c7hndss63ny2dyd2.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/bf4/oj877qt7x18szp1sukwo7ug90egke02h.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
364;Свитер-туника из премиального хлопка;364;Y;;;/upload/iblock/852/yf24t11deielnp73xhry337ob14qzlw6.jpg;"Свитер-тунику с высоким воротом можно носить самостоятельно как трендовое мини-платье, так и в комплекте с любыми брюками бренда By Coccon. Обратите внимание на красивые детали этой модели — разрезы по краям и высокие манжеты. При изготовлении туники используется высочайшее трикотажное полотно из хлопка и вискозы. Гладкая фактура вязки имеет шелковисто-мягкую изнанку, которая при контакте с кожей дарит ощущение особой нежности.Тунику можно носить свободной или подчеркнуть ремнем — по вашему настроению.
Длина изделия —  90 см.
";text;/upload/iblock/70a/nk1libk0zn035hpgve94n4qnbe6qfmv8.jpg;;text;sviter_tunika_iz_premialnogo_khlopka;500;;;;;company4;;;;BC002318;;В наличии;;43;0;/upload/iblock/c43/s8xy8vhzy40i0zc9po9yeau016kq40sn.jpg;;;;;Состав: 50%  хлопок, 50% вискоза;;;;Платья;;
